	gt	ms_total	s0	s1	s2	s3	s4	s5	s6	s7	s8	s9
141	52	0.2704752141542997	0.010112987927203833	0.007993056831022952	0.014611998752049674	0.024230104597600367	0.03240113475639687	0.04247373525759518	0.046371251109004946	0.03940376394631307	0.05287718097711282	0.0
142	43	0.07206120150051215	0.010639081780748743	0.003610753272765682	0.0036033000458417517	0.004331144786839152	0.0058000819010652505	0.008607401816352951	0.011846035626652887	0.01823337524715447	0.0053900270230912714	0.0
143	49	0.18946080037221602	0.01782306536953019	0.011745020109579726	0.014992811386467832	0.018981385852110164	0.01719712558634913	0.018753038218449255	0.02164837780245781	0.02681059579554443	0.04150938025172746	0.0
144	29	0.1146194078852911	0.005505905840001187	0.00234188360155675	0.003354332498635701	0.004933356826491288	0.007363375761599107	0.012248158849161507	0.017534597976490828	0.026368478257851345	0.034969318273503386	0.0
145	30	0.17826434498392285	0.014311875843657534	0.007613165147533312	0.008364113409747118	0.009198985769673759	0.010350842237639357	0.015526952334567953	0.021627077410296708	0.028674540825158232	0.06259679200564887	0.0
146	76	0.2462325079281052	0.00946158173488241	0.009522695885001403	0.015847645971591613	0.021416327668930656	0.024631521025508932	0.03481788044182209	0.03931343229447524	0.03728339094106703	0.053938031964825814	0.0
147	24	0.1563976088029061	0.005406168873596472	0.004765226902150113	0.009935278483506348	0.016598019991453307	0.02058810543910689	0.025895637254094675	0.02438858919174189	0.020048416305473285	0.028772166361783112	0.0
148	0	0.09893117441063598	0.050241681303004784	0.020495957892715168	0.012805419764565291	0.007579087423176051	0.004145063829374378	0.0018058299316653296	0.0008698575856877972	0.00035324571886141123	0.0006350309615857606	0.0
149	26	0.16101896784096767	0.014121149344557205	0.009323204568965147	0.011784407834554651	0.015055646454972045	0.018656000843978605	0.027743893022466777	0.024804367930903307	0.017180931573156224	0.022349366267413715	0.0
150	12	0.0283350514106507	0.009038084632564605	0.003962153950427487	0.003774689641755525	0.0027418184459960266	0.0022782428594373553	0.0017514818967464749	0.0004961602203513398	0.0009668787943449097	0.003325540969026977	0.0
151	33	0.11788665187844649	0.006193302532859161	0.002161393729515339	0.0034620997563120474	0.00712084939857377	0.0119833444996288	0.01802845302000764	0.020570708712242952	0.024284072241762832	0.024082427987543946	0.0
152	28	0.09011611188468453	0.006561324284667611	0.0048847612272154345	0.006957471219056977	0.009703990682120578	0.010315262436933344	0.013391342246962206	0.014876110296845955	0.016184050075777463	0.0072417994151049575	0.0
153	35	0.1922733544969914	0.005128123064941653	0.0034034107252811996	0.006058897892887978	0.009997788096995475	0.013922576711261639	0.02312982333590194	0.034192180705318154	0.04425505312256876	0.05218550084183457	0.0
154	47	0.21485542852469952	0.005376313314680273	0.004173839579319013	0.00759379811075658	0.013035594415919081	0.018961890014900586	0.029944126095780496	0.03624032661906109	0.03553851477007811	0.06399102560420428	0.0
155	44	0.16955909247323434	0.009188598129703008	0.0065468555125483205	0.009276174749089436	0.013402027304025546	0.016476030012958175	0.022748448894734808	0.025807906863826738	0.027010415419535375	0.03910263558681293	0.0
156	44	0.26349928378059134	0.005564865331472509	0.004733410820680301	0.009217468980694766	0.016935437671260933	0.02299509880883708	0.03601441549476852	0.05873845630261548	0.05797886267368971	0.05132126769657204	0.0
157	11	0.04256056232121626	0.0024407898445696014	0.0004843760540296794	0.0008687420648447792	0.001676560906608668	0.003333756060019793	0.005715790878327132	0.007974038488359377	0.009470920117199837	0.010595587907257387	0.0
158	51	0.12490292413454412	0.017551210526764643	0.00886745950282895	0.009087246803375429	0.010237273075128695	0.011238518877538807	0.015518330423315553	0.02084598134302515	0.01705124447990566	0.014505659102661248	0.0
159	19	0.15888408960647868	0.005805090935259422	0.0024731058772448555	0.003769993159803325	0.005741303411190251	0.008906002211297797	0.01457938637110352	0.02402280028093478	0.035106853768117244	0.0584795535915275	0.0
160	63	0.12319673910781884	0.013402916534619943	0.0057056526657791136	0.006589141161644604	0.009633178242188824	0.01055330522934211	0.011258017064926955	0.01595399749983365	0.023005741172131312	0.027094789537352316	0.0
161	65	0.17929930631156532	0.028172962526329615	0.016263764967672623	0.014053868946645717	0.011981608415924468	0.011732944670521783	0.015817803071096696	0.018456985569808848	0.021220840573409665	0.041598527570155905	0.0
162	45	0.14185976794635233	0.023321692421609537	0.015054528595300917	0.016573320775839607	0.017296922662749403	0.015988527072598617	0.016072988241721434	0.01327825988032302	0.009991080590323762	0.01428244770588602	0.0
163	82	0.3375874044936631	0.014063881249112894	0.009766268532756084	0.013467097930022383	0.018903260611437735	0.024581768242848502	0.03602809136058023	0.049332221799841924	0.05873699883799917	0.11270781592906412	0.0
164	75	0.17200882744281293	0.0076557971426506645	0.009429890477914624	0.017357022331489787	0.026749996029102014	0.027308295315781092	0.028012424269252587	0.022548261310989456	0.014777650696517606	0.01816948986911511	0.0
165	24	0.15478478681156663	0.008638395498669954	0.005071700119772572	0.0071025113835984826	0.010700161347445275	0.015245027178875775	0.02047772964329425	0.021474417225244444	0.023669326968483867	0.04240551744618202	0.0
166	16	0.2181920502211041	0.005386884160337399	0.0031938058104557417	0.004799470651611479	0.007749501852396982	0.01141516198146839	0.02017591370052454	0.03343462120032799	0.05546573173881046	0.07657095912517116	0.0
167	59	0.21180182607731243	0.012155468325466295	0.011028705029128396	0.01569404557732041	0.02167555233577819	0.023301686662431473	0.027646269804968565	0.03301572265304002	0.02608723115858854	0.04119714453059055	0.0
168	64	0.18253167207089332	0.006472472184589174	0.006106979640118502	0.011254154926811318	0.01673944905090107	0.022187896390548627	0.028627880763719596	0.02794732638936919	0.024173582151756412	0.03902193057307944	0.0
169	21	0.17419548157205025	0.010565233683197233	0.007599468598597913	0.00953708175291023	0.01191511496218171	0.013896641669569831	0.021373800084697556	0.02881743181486373	0.029054917547215772	0.041435791458816255	0.0
170	23	0.11216088627793364	0.011097376772616007	0.004831746682795564	0.004486011886082272	0.005030046898547875	0.007264810276442958	0.012717604334717856	0.020316785690485756	0.02872633020027629	0.017690173535969057	0.0
171	49	0.15658259184194237	0.01113465247052653	0.011954617086956054	0.018045491935024926	0.019876125566762673	0.016290315112751207	0.017993821988316984	0.019626616184813678	0.020001590116477338	0.021659361380312988	0.0
172	66	0.17649346702180538	0.009154799753447216	0.0076569657130584525	0.01125832796442211	0.016301357155548615	0.019959637062284836	0.028247433510184126	0.028478885698182237	0.020182455840827646	0.03525360432385015	0.0
173	27	0.20958316481479244	0.006220623958559327	0.004609131637112028	0.00833430938042199	0.013209974227683368	0.01688824582752048	0.02751718512801036	0.042200932084376676	0.038203894778494354	0.05239886779261391	0.0
174	29	0.1436310415312299	0.026538588130432306	0.014636454837767019	0.014082298153130026	0.013546297579672616	0.01234708883770002	0.01372325237276767	0.0143896202886021	0.017047827538183794	0.017319613792974357	0.0
175	32	0.20392494033999697	0.005765308311870945	0.004219002153258952	0.0070502487162296314	0.011490531361561767	0.016248374847730885	0.023643113449477192	0.03057713083283671	0.03455600910459857	0.07037522156243234	0.0
176	33	0.1727528954842374	0.010475235777181634	0.005869902208881278	0.006956948569876456	0.008882800552063665	0.0127036398831335	0.020693829387156387	0.02793103476311877	0.030825284922640056	0.04841421942018566	0.0
177	67	0.18144222421648684	0.009322135190464442	0.007204593135931912	0.010785804931816259	0.014841615950515828	0.01698765100443496	0.021973673601427268	0.02318945521508856	0.02722801689790328	0.049909278288904346	0.0
178	9	0.13479486767412502	0.009591385686614945	0.005400199390476859	0.0062961887888714485	0.0075547946009974125	0.008718567540840145	0.013119071440531895	0.02221316179308199	0.028215410152710813	0.03368608827999954	0.0
179	15	0.1750388359315329	0.009047959158155533	0.003425342050593339	0.004388072070914301	0.006570855522770492	0.011070897451748623	0.020383298018413012	0.03959174154528869	0.041924541026945296	0.03863612908670362	0.0
180	11	0.2052085813594644	0.008572709019598381	0.0049298572984515674	0.006250774464319906	0.00805687382031664	0.011263193060618662	0.021388452930262897	0.03645399708701625	0.037596134439386864	0.07069658923949321	0.0
181	75	0.1417432607861589	0.007565684847388843	0.007527563627977789	0.011454949674768289	0.014893043717827667	0.016015332344369082	0.01738959495257135	0.017505792438297155	0.02149506245665422	0.027896236726304507	0.0
182	10	0.10910394678454578	0.003455634769849632	0.001336468386043108	0.002311593562524261	0.003550530249769099	0.005893602194168273	0.010995360096430179	0.01722343819403838	0.024309656744625305	0.04002766258709755	0.0
183	45	0.1430225686874385	0.006536718373204915	0.005021336063275691	0.008695581100687131	0.012972488587074251	0.01648619016224103	0.025272216457373445	0.02867541231187922	0.020474475611388362	0.01888815002031445	0.0
184	86	0.17792374859512536	0.013448534749050757	0.010023586740456768	0.013239682964756052	0.017335641781679616	0.01878899905638287	0.02307270283810879	0.027747545122901972	0.025329939174812036	0.028937116166976487	0.0
185	59	0.22971462938973125	0.015463782853883792	0.01194547117562365	0.015661077358706636	0.019091686785891716	0.020552308030974742	0.029194200155463597	0.03461132051372222	0.034537456411838446	0.04865732610362643	0.0
186	87	0.19957794594616507	0.03473660409910703	0.018316113279694735	0.017368499691327966	0.021029568522202828	0.020241456587607027	0.024163303897881884	0.023260002307772424	0.02113035551072283	0.019332042049848355	0.0
187	26	0.15778015329543416	0.004517955463340026	0.003335474165789958	0.005833310231089919	0.008759993488578303	0.012737966785710805	0.021836192463898833	0.03127491752325902	0.030291757661207244	0.03919258551256004	0.0
188	19	0.08648337581052278	0.010064715601604494	0.004732755878414527	0.005221492281014315	0.006606694577945478	0.008077792834215872	0.00987547081113776	0.009932759143934123	0.011942457003970952	0.020029237678285246	0.0
189	36	0.1802885266101961	0.0056924524958218295	0.003931046861648734	0.008165586061275747	0.01600955191921562	0.023792050078072224	0.03379302742677672	0.0317720329403971	0.02202886755077897	0.03510391127620915	0.0
190	81	0.13107531101086886	0.010372260596984494	0.0074521473606413945	0.00948115927872171	0.011041705193959417	0.01205076336033897	0.014079039715981775	0.014306294478358695	0.02143623408738536	0.030855706938497034	0.0
191	45	0.20182654568213343	0.005571004922281803	0.005491445871639987	0.008604709740512036	0.01374141269548736	0.01834312635084407	0.02782285388783423	0.034346240420615015	0.03606303899252532	0.05184271280039361	0.0
192	46	0.09953895906083979	0.006636905400595479	0.004233872219248659	0.006321436085188956	0.008241539572591583	0.009093940033710432	0.010854990688596267	0.011601687561174318	0.011840798272989613	0.030713789226744483	0.0
193	40	0.1126301895695292	0.017145257642690523	0.006915133079945577	0.0063729537915959535	0.007031423717774057	0.008311267063660213	0.011658607351977376	0.014384980894607956	0.014643319028500013	0.026167246998777524	0.0
194	24	0.11700463186596902	0.03225902411766134	0.019855787040779387	0.017728272781520782	0.014073691128139828	0.009720426116609575	0.008143410496988213	0.004583037585460113	0.0037190067042864425	0.006921975894523345	0.0
195	19	0.1021477356220862	0.00710564824300762	0.00467162281992674	0.006416664783070144	0.008487891543710779	0.009750251811981143	0.012816947116520419	0.014034698169970602	0.014927991391071253	0.023936019742827497	0.0
196	22	0.08826255204833426	0.0036988709997382825	0.004296659410212828	0.007609917258021395	0.010490591279694633	0.010423126211775059	0.012366850660503536	0.014544041257924262	0.011675890876910068	0.013156604093554191	0.0
197	46	0.11324224584985165	0.0038837886462685864	0.002027495172697705	0.003250047199162617	0.005503488142833602	0.008231986030149819	0.013907528603269177	0.01873076224204158	0.01912173200905329	0.03858541780437527	0.0
198	32	0.10933071985598755	0.006068760192819468	0.0025887641124546076	0.003782062290351819	0.005642012753310871	0.008514405525323602	0.013505514236660163	0.016516522340796473	0.02065176749546204	0.03206091090880851	0.0
199	67	0.21559306883348078	0.020991791602384492	0.012511002509262039	0.014803441589655263	0.01905365369046247	0.020307384468254752	0.027140565874476753	0.03170694854247336	0.03285321539798648	0.03622506515852521	0.0
